"company_id","grant_id"
"ES-GOO-221536","GR-R958440-HO2"
"IT-198-362808","GR-R958440-HO2"
"DE-MSK-375153","GR-R958614-BE5"
"ES-NDR-744915","GR-R958614-BE5"
"GB-BTA-447040","GR-R958614-BE5"
"BG-TIC-119777","GR-R966025-LE0"
"ES-WLH-342597","GR-R966025-LE0"
"AT-VIO-100054","GR-R966276-PO0"
"DE-NEV-433398","GR-R966276-PO0"
"ES-4DE-741537","GR-R966276-PO0"
"IT-RAM-436060","GR-R966276-PO0"
"RU-HLR-863609","GR-R966276-PO0"
"NL-TEN-641265","GR-R969502-MA1"
"PL-VOO-323362","GR-R969502-MA1"
"RS-HDN-717592","GR-R969502-MA1"
"GB-PTE-788534","GR-R970379-CA1"
"AT-VIO-100054","GR-R993513-BA7"
"DE-CWO-248975","GR-R993513-BA7"
"RU-SOT-422534","GR-R993513-BA7"
"IT-AKN-540970","GR-R998855-AL4"
"PL-CCN-644037","GR-R998855-AL4"
"RO-ABA-923219","GR-R998855-AL4"
"RU-8AH-284801","GR-R998855-AL4"
"ES-BLA-843534","GR-S100531-JA4"
"LT-RNS-168984","GR-S100531-JA4"
"RU-LOV-726621","GR-S100531-JA4"
"GB-WTB-237769","GR-S104537-SI6"
"RU-OBL-493972","GR-S104537-SI6"
"BG-JPR-635280","GR-S106741-JO8"
"IT-WAT-427327","GR-S106741-JO8"
"RO-ALS-109141","GR-S106741-JO8"
"FR-MTM-832760","GR-S113436-PE3"
"FR-YEE-660260","GR-S113436-PE3"
"NL-CME-566682","GR-S113436-PE3"
"RO-CMD-837076","GR-S113436-PE3"
"DE-2GG-749422","GR-S118666-ST8"
"DE-WNE-490078","GR-S118666-ST8"
"GB-HCT-725079","GR-S118666-ST8"
"GB-LAP-620375","GR-S118666-ST8"
"PL-CAS-591508","GR-S118666-ST8"
"BE-GRA-946833","GR-S122822-SM8"
"DE-SPL-591174","GR-S122822-SM8"
"RU-NEB-902456","GR-S122822-SM8"
"RU-SOT-422534","GR-S122822-SM8"
"ES-DMI-747289","GR-S124181-SA2"
"HU-JAI-577187","GR-S124181-SA2"
"RU-LAT-563253","GR-S124181-SA2"
"LT-TSR-356241","GR-S124820-NE3"
"ES-RDI-718028","GR-S137496-SA2"
"GB-TEO-401381","GR-S137496-SA2"
"IT-STS-767549","GR-S137496-SA2"
"DE-AQU-240667","GR-S139937-GA5"
"UA-LAN-667093","GR-S139937-GA5"
"DE-EPR-482316","GR-S141308-LY0"
"RU-KOB-710456","GR-S141308-LY0"
"RU-TDC-278194","GR-S141308-LY0"
"DE-SAE-569015","GR-S142185-KR5"
"GB-TCL-703003","GR-S142185-KR5"
"HU-TCA-514766","GR-S142185-KR5"
"DE-2GG-749422","GR-S142587-EV6"
"RU-MAU-439970","GR-S142587-EV6"
"UA-AJA-935443","GR-S142587-EV6"
"CH-ODE-629099","GR-S143011-CL7"
"GB-EKT-361336","GR-S143011-CL7"
"ES-DEL-813896","GR-S147489-SM9"
"DE-PC&-776539","GR-S150201-HU1"
"CZ-ETW-202622","GR-S150986-PA4"
"FR-WIL-368540","GR-S150986-PA4"
"RU-TFA-444503","GR-S150986-PA4"
"RU-SUP-640063","GR-S155057-MA3"
"RU-TBA-289699","GR-S155057-MA3"
"UA-ABE-668114","GR-S155057-MA3"
"UA-LAN-667093","GR-S157002-PE6"
"DE-ROU-912978","GR-S157296-YO1"
"RU-IUT-295826","GR-S157296-YO1"
"RU-SOT-422534","GR-S157296-YO1"
"RU-AGW-290494","GR-S160080-OR8"
"GB-PGR-265834","GR-S161655-LO4"
"RO-RUM-318325","GR-S161655-LO4"
"GB-IDN-332370","GR-S163152-DA7"
"LT-TSR-356241","GR-S163152-DA7"
"GB-HCA-419070","GR-S165854-SA7"
"NL-WTS-122784","GR-S165854-SA7"
"RU-ROL-406224","GR-S165854-SA7"
"BG-AVA-233971","GR-S170634-KR1"
"ES-RDI-718028","GR-S170634-KR1"
"RO-CAF-452253","GR-S170634-KR1"
"UA-ABE-668114","GR-S170634-KR1"
"FI-CRC-402750","GR-S170666-JO3"
"GB-BSU-386666","GR-S172161-WI2"
"NO-SRO-459373","GR-S172161-WI2"
"ES-ANT-312143","GR-S179516-FL0"
"ES-IYF-959879","GR-S179516-FL0"
"LT-SSI-851965","GR-S179516-FL0"
"DE-BSS-508161","GR-S189091-JE1"
"PL-VOO-323362","GR-S189091-JE1"
"RU-8AH-284801","GR-S189091-JE1"
"DE-POS-834243","GR-S214759-WH8"
"GB-SLB-612373","GR-S214759-WH8"
"IT-198-362808","GR-S214759-WH8"
"RU-RTR-422462","GR-S214759-WH8"
"GB-BTR-920811","GR-S217643-LA4"
"GB-TCL-703003","GR-S217643-LA4"
"PL-ASA-213688","GR-S217643-LA4"
"RU-BIT-641141","GR-S217643-LA4"
"DE-SAN-206042","GR-S222510-LE3"
"IT-ROM-192124","GR-S222510-LE3"
"IT-WAT-427327","GR-S222510-LE3"
"RO-MUR-159548","GR-S222510-LE3"
"RO-PMO-847190","GR-S222510-LE3"
"DE-2GG-749422","GR-S233075-CO8"
"ES-RDI-718028","GR-S243539-CH8"
"RU-LAL-838636","GR-S243539-CH8"
"DE-WAL-133432","GR-S248425-CR7"
"ES-BTR-416544","GR-S248425-CR7"
"RU-OCO-963076","GR-S248425-CR7"
"FR-STI-442645","GR-S253796-JO9"
"IE-PAR-637375","GR-S253796-JO9"
"RU-AGW-290494","GR-S253796-JO9"
"IT-STS-767549","GR-S256568-GI3"
"RU-KAX-469373","GR-S256568-GI3"
"ES-BLA-843534","GR-S262413-WA5"
"ES-LEA-459309","GR-S262413-WA5"
"RU-NFR-696385","GR-S262413-WA5"
"UA-WIT-688177","GR-S262413-WA5"
"BA-KOT-640694","GR-S273841-MO9"
"FI-DOS-140155","GR-S273841-MO9"
"RU-POB-448861","GR-S273841-MO9"
"DE-MVO-922088","GR-S282420-GA7"
"DE-ROU-912978","GR-S282420-GA7"
"RU-TSO-905732","GR-S282420-GA7"
"RU-CON-338875","GR-S283743-GE2"
"UA-AJA-935443","GR-S283743-GE2"
"UA-TQI-467507","GR-S283743-GE2"
"DE-ITA-616606","GR-S295658-WA3"
"FR-TCD-848784","GR-S295658-WA3"
"RU-TTW-767791","GR-S295658-WA3"
"DE-TCI-824729","GR-S303435-TR1"
"DK-IMA-560238","GR-S303435-TR1"
"RU-KAX-469373","GR-S303435-TR1"
"DE-HOT-913774","GR-S311069-CA8"
"ES-CHI-927379","GR-S311069-CA8"
"ES-TBE-452899","GR-S311069-CA8"
"RU-PBO-880358","GR-S311069-CA8"
"DE-MMA-346396","GR-S318719-DA6"
"IT-NYD-347720","GR-S318719-DA6"
"IT-ROM-192124","GR-S318719-DA6"
"UA-PEA-333114","GR-S318719-DA6"
"UA-WIT-688177","GR-S318719-DA6"
"DE-MBR-652754","GR-S322389-MU0"
"ES-TB--457060","GR-S322389-MU0"
"GB-EKT-361336","GR-S322389-MU0"
"IT-PMA-486596","GR-S322389-MU0"
"RU-LSO-584130","GR-S322389-MU0"
"BE-EIT-499285","GR-S325484-GR2"
"FR-TLE-297798","GR-S325484-GR2"
"RU-DGE-880046","GR-S328270-JO1"
"RU-UVI-225207","GR-S328270-JO1"
"BG-TIC-119777","GR-S330293-SM9"
"GB-THR-122544","GR-S330293-SM9"
"RU-HOL-613676","GR-S330293-SM9"
"UA-PHM-555198","GR-S330293-SM9"
"ES-XXX-737676","GR-S333858-TA3"
"GB-HEJ-476222","GR-S333858-TA3"
"GB-JLP-547115","GR-S333858-TA3"
"NO-SRO-459373","GR-S333858-TA3"
"RU-SOT-422534","GR-S333858-TA3"
"FR-ITW-179844","GR-S335133-WO8"
"IT-LEM-769747","GR-S335133-WO8"
"GB-BSU-386666","GR-S354069-ST4"
"GB-CBA-886683","GR-S354069-ST4"
"GB-HLA-581174","GR-S354069-ST4"
"RU-COM-116698","GR-S354069-ST4"
"RU-OBL-493972","GR-S354069-ST4"
"DE-ARU-233436","GR-S358209-CA1"
"FR-ILL-421940","GR-S358209-CA1"
"GB-TAP-712392","GR-S358209-CA1"
"RU-BAD-429041","GR-S358209-CA1"
"DE-FTT-716277","GR-S361127-HO3"
"GB-TEO-401381","GR-S361127-HO3"
"RO-RUM-318325","GR-S361127-HO3"
"RU-BIT-641141","GR-S361127-HO3"
"UA-EAT-819575","GR-S361127-HO3"
"BG-TIC-119777","GR-S364986-LL7"
"FR-KOT-621289","GR-S364986-LL7"
"GB-SSH-414467","GR-S364986-LL7"
"RU-AEO-327103","GR-S364986-LL7"
"DE-FTT-716277","GR-S367799-FR5"
"ES-RDI-718028","GR-S367799-FR5"
"RU-ASA-304462","GR-S367799-FR5"
"DE-TYM-359438","GR-S374341-RY3"
"GB-CIT-794691","GR-S374341-RY3"
"PT-TWA-162638","GR-S374341-RY3"
"RO-TST-562263","GR-S374341-RY3"
"PT-AMX-860648","GR-S382554-OR2"
"ES-BFI-842081","GR-S385616-AR6"
"DE-FEI-236651","GR-S387381-CL0"
"FR-X10-654962","GR-S387381-CL0"
"UA-AJA-935443","GR-S387381-CL0"
"UA-WOL-766012","GR-S387381-CL0"
"IT-AKN-540970","GR-S393202-SM4"
"NL-TEN-641265","GR-S393202-SM4"
"DE-MSK-375153","GR-S394425-SA5"
"DE-THT-699156","GR-S394425-SA5"
"GB-FHO-155437","GR-S394425-SA5"
"RU-SUP-640063","GR-S394425-SA5"
"UA-EAT-819575","GR-S414273-SM3"
"ES-DNA-331858","GR-S419466-PA4"
"GB-HEJ-476222","GR-S419466-PA4"
"DE-BLO-358828","GR-S429127-FL4"
"ES-BLI-661584","GR-S429127-FL4"
"IT-LIB-957530","GR-S429127-FL4"
"RU-SAW-498345","GR-S429127-FL4"
"DE-MOM-167396","GR-S429938-RA6"
"ES-LEA-459309","GR-S429938-RA6"
"IE-BLU-333411","GR-S429938-RA6"
"ES-EMQ-319208","GR-S433573-KE0"
"RU-LIB-326616","GR-S433573-KE0"
"ES-FYP-576992","GR-S440749-WE0"
"PL-TJT-802566","GR-S440749-WE0"
"UA-PHM-555198","GR-S440749-WE0"
"GB-APR-670548","GR-S440769-SE2"
"RU-TBA-289699","GR-S440769-SE2"
"RU-TBL-585401","GR-S440769-SE2"
"DE-CUT-424998","GR-S444721-LO1"
"DE-THT-699156","GR-S444721-LO1"
"RU-WWA-902540","GR-S444721-LO1"
"DE-MOM-167396","GR-S451468-RO8"
"GB-THR-122544","GR-S451468-RO8"
"RU-BIT-641141","GR-S451468-RO8"
"DE-CAW-858579","GR-S451518-KE2"
"ES-CHI-927379","GR-S451518-KE2"
"RO-ABA-923219","GR-S451518-KE2"
"RU-MOP-269468","GR-S451518-KE2"
"DE-SPL-591174","GR-S451865-BA1"
"NO-SCO-641719","GR-S451865-BA1"
"RO-GKM-869992","GR-S451865-BA1"
"RU-SMA-201897","GR-S451865-BA1"
"RU-TVU-955315","GR-S451865-BA1"
"ES-BLI-661584","GR-S459428-VA2"
"IT-LIB-957530","GR-S459428-VA2"
"UA-AID-421229","GR-S459428-VA2"
"ES-TB--457060","GR-S466186-CO5"
"RU-EBA-434047","GR-S466186-CO5"
"RU-MMO-449653","GR-S466186-CO5"
"DE-FEI-236651","GR-S471683-HE1"
"FR-FMF-295274","GR-S471683-HE1"
"IT-SFT-722446","GR-S471683-HE1"
"RO-MAI-558926","GR-S471683-HE1"
"RU-FUN-247117","GR-S471683-HE1"
"DE-PSI-328932","GR-S475616-EV5"
"ES-AST-619513","GR-S475616-EV5"
"RU-ACT-852117","GR-S475616-EV5"
"RU-GRA-617340","GR-S475616-EV5"
"UA-TQI-467507","GR-S479039-SA0"
"DE-ATF-423109","GR-S487736-SI9"
"LT-TSR-356241","GR-S487736-SI9"
"RU-SUP-640063","GR-S487736-SI9"
"BA-CAD-147381","GR-S491211-YO4"
"DE-ONU-910753","GR-S491211-YO4"
"PL-LAO-317239","GR-S491211-YO4"
"RU-SOX-610412","GR-S491211-YO4"
"RU-SUP-640063","GR-S491211-YO4"
"DE-ITA-616606","GR-S494858-HA8"
"ES-RDI-718028","GR-S494858-HA8"
"GB-PGR-265834","GR-S494858-HA8"
"RU-RUN-256242","GR-S494858-HA8"
"DE-MBR-652754","GR-S495034-GR7"
"DE-TBT-523762","GR-S495034-GR7"
"ES-4DE-741537","GR-S495034-GR7"
"ES-LTI-855912","GR-S495034-GR7"
"LT-RNS-168984","GR-S498596-ME7"
"RO-CMW-241359","GR-S498596-ME7"
"FR-HDO-349256","GR-S498851-SM3"
"GB-PTE-788534","GR-S498851-SM3"
"UA-RDO-539838","GR-S498851-SM3"
"ES-RCI-755079","GR-S508540-NE4"
"HU-TCA-514766","GR-S508540-NE4"
"LT-TSR-356241","GR-S508540-NE4"
"DE-TWS-727312","GR-S509300-BE3"
"DE-TCI-824729","GR-S512257-JO4"
"GB-SYN-534717","GR-S512257-JO4"
"PL-ASA-213688","GR-S512257-JO4"
"PL-CCN-644037","GR-S512257-JO4"
"ES-DEL-813896","GR-S512843-PA5"
"FR-SOL-569562","GR-S514856-JU0"
"IT-SMI-464390","GR-S514856-JU0"
"RU-MOP-269468","GR-S514856-JU0"
"FR-WIL-368540","GR-S519494-SH2"
"HU-WYW-364814","GR-S519494-SH2"
"RO-CMD-837076","GR-S519494-SH2"
"RU-OIA-235814","GR-S519494-SH2"
"UA-TBO-562872","GR-S519494-SH2"
"ES-SMO-557556","GR-S521716-SC1"
"FR-YEE-660260","GR-S521716-SC1"
"GB-HCT-725079","GR-S521716-SC1"
"RU-ESH-122359","GR-S521716-SC1"
"UA-ABE-668114","GR-S521716-SC1"
"AT-FEM-585738","GR-S539416-BR1"
"DE-POS-834243","GR-S539416-BR1"
"ES-SSU-717510","GR-S539416-BR1"
"GB-TUC-814471","GR-S539416-BR1"
"MK-CUR-877444","GR-S539416-BR1"
"RU-DON-298848","GR-S544791-HO9"
"RU-TDC-278194","GR-S544791-HO9"
"UA-IWT-764180","GR-S544791-HO9"
"ES-SMO-557556","GR-S545711-SI4"
"GB-PTE-788534","GR-S545711-SI4"
"RO-ABA-923219","GR-S545711-SI4"
"RO-CAF-452253","GR-S545711-SI4"
"DE-BSS-508161","GR-S549911-CU9"
"GB-EXO-326459","GR-S549911-CU9"
"GB-TCL-703003","GR-S549911-CU9"
"RU-PBO-880358","GR-S549911-CU9"
"RU-KAX-469373","GR-S552319-MO0"
"RU-OIA-235814","GR-S552319-MO0"
"CZ-BRI-957762","GR-S564402-AR6"
"RU-LOA-125695","GR-S564402-AR6"
"RU-TAR-955477","GR-S564402-AR6"
"UA-AJA-935443","GR-S564402-AR6"
"BG-BOT-940919","GR-S566377-ME5"
"ES-4DE-741537","GR-S566377-ME5"
"IT-GIT-729272","GR-S566377-ME5"
"RU-LSW-415860","GR-S566377-ME5"
"RU-RTR-422462","GR-S566377-ME5"
"DE-FCH-897160","GR-S583990-PA2"
"DE-HOT-913774","GR-S583990-PA2"
"PL-EPT-256189","GR-S583990-PA2"
"RU-ESH-122359","GR-S583990-PA2"
"IT-PFL-869014","GR-S586044-GR8"
"RU-TBO-856773","GR-S586044-GR8"
"DE-CON-691393","GR-S590083-MA8"
"GB-PTE-788534","GR-S603853-JE8"
"RU-MDE-694495","GR-S603853-JE8"
"BA-KOT-640694","GR-S610038-AL5"
"BG-TIC-119777","GR-S610038-AL5"
"GB-FHO-155437","GR-S610038-AL5"
"UA-AID-421229","GR-S610038-AL5"
"DE-WDE-415347","GR-S611072-CL0"
"GB-BTR-920811","GR-S611072-CL0"
"SK-TRA-454715","GR-S611072-CL0"
"UA-SOC-441213","GR-S611072-CL0"
"DE-MSK-375153","GR-S618231-OS8"
"GB-TEO-401381","GR-S618231-OS8"
"UA-AID-421229","GR-S621435-JA4"
"UA-FLY-369859","GR-S621435-JA4"
"ES-CHI-927379","GR-S632014-DU2"
"ES-SGI-342103","GR-S632014-DU2"
"GB-TVU-478654","GR-S632014-DU2"
"PL-VOO-323362","GR-S632014-DU2"
"RU-7GB-122138","GR-S632014-DU2"
"ES-TBP-422860","GR-S635586-AV6"
"RO-ALS-109141","GR-S635586-AV6"
"RU-MOT-897893","GR-S635586-AV6"
"BA-CAD-147381","GR-S638775-ST9"
"NL-WTS-122784","GR-S638775-ST9"
"ES-GRA-721781","GR-S641606-GO5"
"GB-SSH-414467","GR-S641606-GO5"
"FI-DOS-140155","GR-S644867-VA2"
"GB-CIT-794691","GR-S644867-VA2"
"RU-TBA-289699","GR-S644867-VA2"
"UA-RDO-539838","GR-S644867-VA2"
"ES-GRA-721781","GR-S647586-BA9"
"RU-CLO-319040","GR-S647586-BA9"
"RU-MAU-439970","GR-S647586-BA9"
"DE-2GG-749422","GR-S649551-BU3"
"FR-STI-442645","GR-S649551-BU3"
"FR-TMM-973327","GR-S649551-BU3"
"RU-COM-116698","GR-S649551-BU3"
"RU-SOM-879691","GR-S651429-PE3"
"IT-OTB-377611","GR-S653885-BE6"
"PL-EPT-256189","GR-S653885-BE6"
"RU-TIB-520617","GR-S653885-BE6"
"CZ-ETW-202622","GR-S654193-WO8"
"DK-IMA-560238","GR-S654193-WO8"
"ES-BBA-402355","GR-S654193-WO8"
"IT-LEM-769747","GR-S654193-WO8"
"RU-CCA-375699","GR-S654193-WO8"
"BG-JPR-635280","GR-S657450-LE4"
"ES-ARU-643910","GR-S657450-LE4"
"GB-EXO-326459","GR-S657450-LE4"
"GB-HEJ-476222","GR-S657450-LE4"
"UA-SGS-971445","GR-S657450-LE4"
"AT-VIO-100054","GR-S658026-PA6"
"DE-POS-834243","GR-S658026-PA6"
"DE-SAN-206042","GR-S658026-PA6"
"ES-NMT-393167","GR-S658026-PA6"
"GB-IDN-332370","GR-S658026-PA6"
"PL-CRT-864116","GR-S659451-FR9"
"RU-SSO-112097","GR-S659451-FR9"
"SK-TRA-454715","GR-S659451-FR9"
"DE-BSS-508161","GR-S659631-RO6"
"RU-BOB-128497","GR-S659631-RO6"
"BY-ELE-205872","GR-S661165-CL2"
"RU-ACT-852117","GR-S661165-CL2"
"RU-SAW-498345","GR-S661165-CL2"
"DE-MOM-167396","GR-S664960-WI9"
"ES-BBA-402355","GR-S664960-WI9"
"RO-GRO-992476","GR-S664960-WI9"
"RU-LIB-326616","GR-S664960-WI9"
"BA-KOT-640694","GR-S666568-ER0"
"IT-GST-775188","GR-S666568-ER0"
"RO-CMW-241359","GR-S666568-ER0"
"RU-CFA-577437","GR-S666568-ER0"
"UA-TBO-562872","GR-S666568-ER0"
"ES-DNA-331858","GR-S673190-BA2"
"RS-BIB-370188","GR-S673190-BA2"
"PL-UPL-220633","GR-S673942-WI8"
"RU-TGP-497506","GR-S673942-WI8"
"FR-WIL-368540","GR-S678284-NO6"
"RU-STA-107735","GR-S678284-NO6"
"DE-BTW-837172","GR-S683814-JO3"
"DE-SSO-986668","GR-S683814-JO3"
"HU-JAI-577187","GR-S683814-JO3"
"SE-OTW-235737","GR-S683814-JO3"
"FR-FTA-989976","GR-S688285-YO0"
"RO-CMW-241359","GR-S688285-YO0"
"GB-HCT-725079","GR-S689221-CA3"
"GB-SYN-534717","GR-S689221-CA3"
"RU-BEY-317254","GR-S689221-CA3"
"GB-ICH-533332","GR-S691665-KE6"
"RU-GTA-713661","GR-S691665-KE6"
"GB-PTF-888947","GR-S696546-HE2"
"RU-PBO-880358","GR-S696546-HE2"
"UA-SGS-971445","GR-S696546-HE2"
"BA-CAD-147381","GR-S698907-RO7"
"FR-ILL-421940","GR-S698907-RO7"
"DE-TBO-328344","GR-S703574-HA0"
"IT-TKA-831024","GR-S703574-HA0"
"UA-ABE-668114","GR-S703574-HA0"
"DE-FEI-236651","GR-S704706-PA0"
"ES-AGR-885134","GR-S704706-PA0"
"ES-FYP-576992","GR-S704706-PA0"
"RU-RAM-235343","GR-S705548-HE2"
"DE-MOM-167396","GR-S706525-DO5"
"RO-CMW-241359","GR-S706525-DO5"
"RU-TVU-955315","GR-S706525-DO5"
"UA-AID-421229","GR-S706525-DO5"
"GB-APR-670548","GR-S708490-MO8"
"GB-CBA-886683","GR-S708490-MO8"
"GB-CLO-512917","GR-S708490-MO8"
"DE-SAN-206042","GR-S711505-GA2"
"RU-MAU-439970","GR-S711505-GA2"
"DE-ENT-953119","GR-S713880-ES1"
"GB-EKT-361336","GR-S713880-ES1"
"DE-EPR-482316","GR-S721006-CO7"
"DE-COR-550947","GR-S728051-RO5"
"PL-ASA-213688","GR-S735336-WI5"
"RO-CMD-837076","GR-S735336-WI5"
"UA-ITI-108374","GR-S735336-WI5"
"DE-HOT-913774","GR-S740386-BR9"
"FR-STI-442645","GR-S740386-BR9"
"GB-SYN-534717","GR-S740386-BR9"
"PL-UPL-220633","GR-S740386-BR9"
"RU-SUP-640063","GR-S740386-BR9"
"DE-PSI-328932","GR-S740504-HU8"
"FR-HHU-375623","GR-S740504-HU8"
"RO-CMD-837076","GR-S740504-HU8"
"RU-TBL-585401","GR-S740504-HU8"
"DE-CWO-248975","GR-S740540-AL6"
"UA-ITI-108374","GR-S740540-AL6"
"RO-AWE-275718","GR-S743942-MC5"
"RU-AOS-967411","GR-S743942-MC5"
"DE-TSS-486618","GR-S746555-LU2"
"GB-CLO-512917","GR-S746555-LU2"
"ES-SGI-342103","GR-S751633-RO5"
"FR-FTA-989976","GR-S751633-RO5"
"IT-WAT-427327","GR-S751633-RO5"
"DE-ARU-233436","GR-S755306-JO2"
"DE-PSY-801686","GR-S755306-JO2"
"GB-GYB-303030","GR-S755306-JO2"
"GB-SSH-414467","GR-S755306-JO2"
"GB-1RE-139084","GR-S756670-ST0"
"IT-NYD-347720","GR-S758717-RO8"
"RU-AFP-229303","GR-S758717-RO8"
"RU-CON-338875","GR-S758717-RO8"
"RU-WGO-913070","GR-S758717-RO8"
"RU-EBA-434047","GR-S760337-RO1"
"ES-SSU-717510","GR-S763613-MU3"
"FI-DOS-140155","GR-S763613-MU3"
"ES-CTT-151183","GR-S766056-AL2"
"HU-WYW-364814","GR-S766056-AL2"
"RU-SOU-734674","GR-S766056-AL2"
"ES-CTT-151183","GR-S774655-WI4"
"ES-RSO-434471","GR-S774655-WI4"
"FR-DER-181086","GR-S774655-WI4"
"NO-SCO-641719","GR-S774655-WI4"
"RO-CMD-837076","GR-S774655-WI4"
"DE-BTW-837172","GR-S774978-FR7"
"GB-HBS-847321","GR-S774978-FR7"
"IT-PMA-486596","GR-S774978-FR7"
"BY-PSO-262273","GR-S782137-GR3"
"DE-CON-691393","GR-S782137-GR3"
"RO-KAL-212770","GR-S782137-GR3"
"BA-DVU-307138","GR-S782974-ST9"
"DE-LOW-204855","GR-S784973-CA0"
"RU-POB-448861","GR-S784973-CA0"
"DE-RIL-486985","GR-S785865-DU7"
"IT-LIB-957530","GR-S785865-DU7"
"RU-EBA-434047","GR-S785865-DU7"
"RU-LZI-571123","GR-S785865-DU7"
"UA-SOC-441213","GR-S785865-DU7"
"NO-SRO-459373","GR-S786503-JA7"
"RU-ACT-852117","GR-S786503-JA7"
"RU-DGE-880046","GR-S786503-JA7"
"RU-SMA-201897","GR-S797095-LA8"
"RU-TPA-564853","GR-S797095-LA8"
"ES-DEL-813896","GR-S803687-DI1"
"FR-DER-181086","GR-S803687-DI1"
"FR-SOL-569562","GR-S803687-DI1"
"PL-CAS-591508","GR-S803687-DI1"
"DE-WHO-149643","GR-S806873-FR0"
"ES-EWA-786086","GR-S806873-FR0"
"IE-TWT-435819","GR-S806873-FR0"
"RU-BEY-317254","GR-S806873-FR0"
"RU-TGP-497506","GR-S806873-FR0"
"RU-SOM-879691","GR-S815014-HO2"
"UA-RDO-539838","GR-S815014-HO2"
"DE-SSO-986668","GR-S815520-MO0"
"FR-KOT-621289","GR-S815520-MO0"
"IT-STS-767549","GR-S815520-MO0"
"RO-CMD-837076","GR-S815520-MO0"
"RU-DON-298848","GR-S815520-MO0"
"DE-HOT-913774","GR-S816861-GA6"
"FR-ILL-421940","GR-S816861-GA6"
"RU-LOA-125695","GR-S816861-GA6"
"RU-WZO-122468","GR-S816861-GA6"
"UA-ALA-391528","GR-S816861-GA6"
"GB-TFT-749223","GR-S820482-HE3"
"HU-TCA-514766","GR-S820482-HE3"
"IT-198-362808","GR-S820482-HE3"
"RU-ASA-304462","GR-S820482-HE3"
"ES-TBE-452899","GR-S820593-FO7"
"GB-PGR-265834","GR-S820593-FO7"
"IT-LCA-292029","GR-S820593-FO7"
"RU-TSS-250757","GR-S820593-FO7"
"BY-H6R-508178","GR-S821394-SC1"
"FR-ITW-179844","GR-S821394-SC1"
"GB-ICH-533332","GR-S821394-SC1"
"PT-TSR-953035","GR-S821394-SC1"
"ES-TMC-307992","GR-S827120-OR1"
"ES-ANT-312143","GR-S849829-MI0"
"ES-FYP-576992","GR-S849829-MI0"
"UA-RAT-542830","GR-S849829-MI0"
"UA-TCH-628237","GR-S849829-MI0"
"DE-BSS-508161","GR-S852398-CA3"
"NL-TWO-160939","GR-S852398-CA3"
"PL-CCN-644037","GR-S852398-CA3"
"RU-GRA-617340","GR-S852398-CA3"
"UA-RED-241200","GR-S852398-CA3"
"DK-IMA-560238","GR-S856930-MA0"
"ES-BBR-879261","GR-S856930-MA0"
"ES-DIA-368583","GR-S856930-MA0"
"FR-YEE-660260","GR-S856930-MA0"
"GB-SYN-534717","GR-S856930-MA0"
"BG-BOT-940919","GR-S863333-TH1"
"ES-HMD-721254","GR-S863333-TH1"
"GB-CLO-512917","GR-S863333-TH1"
"GB-NOT-627866","GR-S863333-TH1"
"RU-SNF-819623","GR-S863333-TH1"
"DE-SSO-986668","GR-S864037-JE5"
"ES-TBE-452899","GR-S864037-JE5"
"PT-AMX-860648","GR-S864037-JE5"
"RO-GRO-992476","GR-S864037-JE5"
"GB-TAP-712392","GR-S868378-KI2"
"RU-KAX-469373","GR-S868378-KI2"
"RU-KOB-710456","GR-S868378-KI2"
"DE-TYM-359438","GR-S873348-JO4"
"ES-IYF-959879","GR-S873348-JO4"
"GB-SLB-612373","GR-S873348-JO4"
"IT-LIB-957530","GR-S873348-JO4"
"UA-RAP-349757","GR-S873348-JO4"
"DE-THT-699156","GR-S875265-MI7"
"ES-BBR-879261","GR-S875265-MI7"
"HU-WYW-364814","GR-S875265-MI7"
"RU-BAD-429041","GR-S875265-MI7"
"RU-LSO-584130","GR-S875265-MI7"
"BA-KOT-640694","GR-S876520-WA5"
"DE-TBO-328344","GR-S876520-WA5"
"NL-CME-566682","GR-S876520-WA5"
"RU-LIB-326616","GR-S876520-WA5"
"RU-NEB-902456","GR-S876520-WA5"
"DE-2GG-749422","GR-S880856-ME1"
"PL-CCN-644037","GR-S880856-ME1"
"BA-KOT-640694","GR-S881769-TH8"
"ES-AGR-885134","GR-S881769-TH8"
"UA-AJA-935443","GR-S881769-TH8"
"CZ-ALI-120965","GR-S882726-LA1"
"FR-X10-654962","GR-S882726-LA1"
"IT-RAM-436060","GR-S882726-LA1"
"RO-ABR-546213","GR-S882726-LA1"
"RU-TIB-520617","GR-S882726-LA1"
"DE-RHS-331070","GR-S888291-JO8"
"DE-TPA-874034","GR-S888291-JO8"
"ES-SMO-557556","GR-S888291-JO8"
"FR-STI-442645","GR-S888291-JO8"
"IT-198-362808","GR-S891846-RA7"
"RO-CMW-241359","GR-S891846-RA7"
"GB-FHO-155437","GR-S893841-AL7"
"RO-GKM-869992","GR-S893841-AL7"
"RU-LIB-326616","GR-S893841-AL7"
"RU-TCA-108989","GR-S893841-AL7"
"RU-TSS-250757","GR-S893841-AL7"
"AL-DOT-123669","GR-S900667-BR9"
"FR-TCD-848784","GR-S900667-BR9"
"IT-PAR-729452","GR-S903442-HI1"
"RU-SNF-819623","GR-S903442-HI1"
"DE-TBO-328344","GR-S912519-SW9"
"DE-YFH-342760","GR-S912519-SW9"
"ES-IYF-959879","GR-S912519-SW9"
