sn,staff_id,working_hours,job_level,salary
71749,ST-88244912-CMR18,Full-time,Senior,17078.63
71750,ST-20054853-TJY8,Full-time,Senior,13633.06
71751,ST-92358621-JMY23,Part-time,Senior,8227.48
71752,ST-15556944-CMD19,Full-time,Mid,3352.73
71753,ST-40812345-ABM10,Part-time,Senior,8125.86
71754,ST-54086600-ATG22,Part-time,Mid,1011.43
71755,ST-64512371-NMS16,Full-time,Entry,2769.45
71756,ST-94315820-PMH17,Part-time,Entry,926.16
71757,ST-12835482-LMB18,Full-time,Mid,2533.27
71758,ST-61676508-NHB11,Part-time,Mid,2214.50
71759,ST-29219972-JKH14,Part-time,Senior,6019.46
71760,ST-55459031-JMC3,Part-time,Senior,6967.06
71761,ST-67788670-NMP2,Full-time,Senior,12075.63
71762,ST-59477785-DDR3,Full-time,Entry,4386.12
71763,ST-94647291-KSP16,Full-time,Senior,16715.68
71764,ST-12669468-JDE5,Full-time,Senior,19007.27
71765,ST-58048171-BMW14,Part-time,Entry,2128.44
71766,ST-59315854-JSK21,Full-time,Mid,3253.23
71767,ST-88284805-CPC9,Part-time,Senior,7840.71
71768,ST-65594122-LAW7,Part-time,Mid,2385.25
71769,ST-54048908-CLS19,Part-time,Mid,1266.13
71770,ST-64276199-MMH3,Part-time,Entry,2447.16
71771,ST-21361644-VBH15,Part-time,Mid,1453.00
71772,ST-41519757-CSS3,Part-time,Mid,1726.07
71773,ST-11080861-MCT1,Full-time,Executive,32406.02
71774,ST-46756474-SCC10,Part-time,Entry,1638.34
71775,ST-73117314-DJP12,Full-time,Senior,10766.29
71776,ST-81544289-PTT19,Full-time,Mid,3677.18
71777,ST-69375795-CJL14,Full-time,Mid,3325.14
71778,ST-38367986-DKM7,Part-time,Mid,1765.34
71779,ST-17886186-SMM7,Full-time,Senior,18212.99
71780,ST-78099525-MKP17,Full-time,Mid,3081.97
71781,ST-21999526-KPH8,Part-time,Entry,809.71
71782,ST-73047946-LEA2,Full-time,Senior,18083.98
71783,ST-16247027-RMT19,Part-time,Entry,973.06
71784,ST-29275096-FWM13,Full-time,Mid,2557.15
71785,ST-33429153-NKS21,Full-time,Senior,17215.45
71786,ST-13904840-GJR23,Full-time,Mid,4387.98
71787,ST-49800262-MSF4,Part-time,Entry,2150.83
71788,ST-28590468-JDB13,Part-time,Mid,1716.30
71789,ST-97054865-OSA16,Part-time,Mid,1811.63
71790,ST-78038481-JBO14,Full-time,Senior,12340.97
71791,ST-48353526-AMW17,Full-time,Mid,3144.83
71792,ST-39303040-ALC24,Part-time,Senior,7207.02
71793,ST-54671187-MJM17,Part-time,Entry,1275.25
71794,ST-18844699-JJM16,Part-time,Entry,2090.21
71795,ST-80581042-CCW9,Full-time,Entry,2613.97
71796,ST-22074613-JWA21,Full-time,Mid,2886.74
71797,ST-42812823-RAB21,Full-time,Entry,4579.11
71798,ST-89308676-VSH1,Full-time,Executive,21182.35
71799,ST-93628346-TNS17,Full-time,Mid,2891.02
71800,ST-68968969-LVM23,Part-time,Mid,2020.81
71801,ST-25004010-ZJW3,Part-time,Entry,1981.44
71802,ST-52683732-EDM1,Full-time,Executive,30705.92
71803,ST-26141826-KBT2,Part-time,Senior,6648.22
71804,ST-42696921-ETM3,Part-time,Senior,9646.44
71805,ST-63447962-AAW5,Part-time,Senior,9009.92
71806,ST-31795236-SJH22,Full-time,Senior,12020.94
71807,ST-40524066-MBG14,Part-time,Mid,1398.71
71808,ST-94349650-JMN11,Part-time,Entry,838.40
71809,ST-57814755-ACR17,Part-time,Senior,8426.26
71810,ST-32491036-NGF1,Full-time,Executive,29553.12
71811,ST-31478362-KGV15,Full-time,Mid,3000.60
71812,ST-27811168-DKE19,Full-time,Entry,3497.73
71813,ST-89607144-RBR14,Part-time,Mid,2186.73
71814,ST-71650071-VJG6,Part-time,Senior,8196.64
71815,ST-97101211-PLD13,Full-time,Mid,3933.98
71816,ST-79821423-MWH7,Full-time,Senior,14558.52
71817,ST-81374640-CKC7,Full-time,Senior,18708.88
71818,ST-15607090-AKN11,Part-time,Entry,1404.61
71819,ST-89073148-HCP9,Part-time,Entry,2343.88
71820,ST-82257147-JBD17,Full-time,Senior,17884.30
71821,ST-47403782-KSB18,Part-time,Entry,1405.60
71822,ST-24851039-MTM15,Part-time,Entry,1406.99
71823,ST-99294184-KTM14,Full-time,Senior,10118.77
71824,ST-42335612-JAG14,Part-time,Senior,9412.26
71825,ST-92431289-ADO10,Part-time,Senior,7112.52
71826,ST-92191273-SJC10,Full-time,Senior,18153.60
71827,ST-55407360-KMC11,Full-time,Entry,2989.08
71828,ST-73424584-DED22,Part-time,Entry,719.79
71829,ST-97522548-ABC4,Full-time,Senior,14246.77
71830,ST-95124527-KTJ4,Full-time,Senior,13282.15
71831,ST-85509868-AAW20,Full-time,Entry,4776.50
71832,ST-62375673-BDK24,Full-time,Entry,3232.39
71833,ST-11830788-JDC5,Part-time,Senior,9504.02
71834,ST-86332117-KCR6,Full-time,Entry,2849.81
71835,ST-13749409-BSM4,Full-time,Mid,2991.12
71836,ST-57622518-MRB1,Full-time,Executive,33311.54
71837,ST-24381424-JSB17,Part-time,Senior,6662.24
71838,ST-31456931-WVB22,Full-time,Mid,3001.60
71839,ST-15709038-EAC16,Part-time,Senior,9177.37
71840,ST-50818345-JMJ20,Part-time,Entry,732.79
71841,ST-23660048-ATH24,Full-time,Senior,16055.39
71842,ST-92452488-WMK2,Part-time,Mid,1038.55
71843,ST-29394685-BCF12,Part-time,Mid,910.69
71844,ST-23576266-AMG7,Full-time,Senior,10203.31
71845,ST-22085922-CJC15,Part-time,Senior,6899.57
71846,ST-88973912-SDH15,Full-time,Entry,4908.26
71847,ST-61593238-JMO11,Full-time,Entry,3980.81
71848,ST-91548578-LFR14,Full-time,Mid,4389.27
71849,ST-14085401-DSL5,Full-time,Senior,15403.61
71850,ST-50029160-BBD12,Full-time,Entry,3143.52
71851,ST-69235519-MJH19,Part-time,Senior,7314.75
71852,ST-16166054-JRR10,Part-time,Senior,7471.40
71853,ST-61109811-MBS14,Part-time,Senior,7110.08
71854,ST-87825411-SML3,Part-time,Senior,8533.23
71855,ST-87528914-SRK14,Full-time,Entry,3635.60
71856,ST-61027163-DCD10,Full-time,Senior,10132.95
71857,ST-18892525-KRB19,Full-time,Senior,19689.51
71858,ST-63668796-ABS1,Full-time,Executive,30516.92
71859,ST-13405673-DJE23,Full-time,Mid,4309.86
71860,ST-19767483-MJD3,Part-time,Entry,1406.64
71861,ST-69693133-BCW6,Full-time,Mid,2809.14
71862,ST-28991708-JKS7,Full-time,Mid,3301.00
71863,ST-89305735-MEH20,Part-time,Senior,8849.78
71864,ST-71837803-WJJ17,Full-time,Senior,14571.50
71865,ST-57466833-MJV4,Full-time,Entry,4454.94
71866,ST-28128182-GCD10,Full-time,Mid,4058.84
71867,ST-60154619-SCD9,Full-time,Entry,4368.36
71868,ST-85603056-CJT8,Full-time,Entry,4057.71
71869,ST-38444669-NHL5,Part-time,Entry,1431.29
71870,ST-77187515-ACG8,Full-time,Senior,12736.32
71871,ST-56070156-DKG17,Part-time,Mid,1330.02
71872,ST-40007311-RMW11,Full-time,Entry,4439.15
71873,ST-86659936-DSF2,Full-time,Senior,19085.32
71874,ST-15744675-JCM15,Part-time,Senior,7616.34
71875,ST-95366230-CLB12,Full-time,Mid,2600.78
71876,ST-95889190-KJT13,Full-time,Mid,2716.22
71877,ST-68822138-MLW19,Full-time,Senior,15427.37
71878,ST-42209680-CTS6,Part-time,Mid,1542.67
71879,ST-82628309-CMS8,Full-time,Mid,4953.92
71880,ST-63390042-MJS5,Full-time,Senior,17754.24
71881,ST-33701854-AJW2,Part-time,Mid,967.33
71882,ST-13666051-JCS12,Part-time,Entry,1544.47
71883,ST-13023157-MLR18,Part-time,Senior,6894.92
71884,ST-99894833-AML7,Part-time,Senior,7069.50
71885,ST-17998568-RJL24,Part-time,Entry,1161.72
71886,ST-55240158-CKA23,Part-time,Mid,1612.72
71887,ST-17557379-MCW15,Part-time,Mid,726.29
71888,ST-23106190-RBR5,Part-time,Senior,7451.39
71889,ST-31235269-RJW1,Full-time,Executive,34120.52
71890,ST-25455118-JDH11,Full-time,Entry,3365.87
71891,ST-43941881-AMC20,Full-time,Senior,15168.01
71892,ST-77967871-CDR10,Part-time,Mid,966.27
71893,ST-94706151-JAJ12,Part-time,Senior,8172.82
71894,ST-58531742-JDS1,Full-time,Executive,30708.99
71895,ST-97462124-KDN22,Full-time,Entry,4027.53
71896,ST-25261662-JDC9,Full-time,Mid,4020.09
71897,ST-61322439-RDU16,Part-time,Mid,1827.75
71898,ST-39523014-AJB9,Full-time,Mid,3904.40
71899,ST-56520710-MSS1,Full-time,Executive,26765.02
71900,ST-77589131-JCT5,Full-time,Senior,11135.22
71901,ST-24668631-JRJ11,Full-time,Senior,16446.14
71902,ST-95984497-NTT12,Part-time,Entry,1264.30
71903,ST-74877570-MAG19,Full-time,Senior,14695.83
71904,ST-35951436-JRP15,Part-time,Mid,811.56
71905,ST-14902878-TAP23,Part-time,Mid,1815.24
71906,ST-89346973-TMH2,Full-time,Entry,3675.62
71907,ST-38414429-EJD4,Full-time,Entry,4975.37
71908,ST-38024027-MAM20,Part-time,Senior,7516.73
71909,ST-82932351-GVF16,Part-time,Mid,1519.52
71910,ST-19204945-PBR15,Full-time,Senior,15186.28
71911,ST-25803139-BBM4,Part-time,Mid,1825.20
71912,ST-76334274-BJB1,Full-time,Executive,30525.37
71913,ST-10512269-LAC10,Full-time,Senior,17306.39
71914,ST-29856476-HSJ22,Full-time,Entry,3821.23
71915,ST-79558429-DAR2,Part-time,Entry,1121.56
71916,ST-18445992-SMW11,Part-time,Senior,7490.37
71917,ST-27539981-SLV15,Full-time,Senior,11699.29
71918,ST-87954871-DMS6,Part-time,Senior,9112.58
71919,ST-82870019-JRF12,Part-time,Senior,9738.13
71920,ST-18122703-AHB14,Full-time,Mid,3531.23
71921,ST-79672032-DKJ9,Part-time,Mid,1581.24
71922,ST-31292564-TKO12,Full-time,Mid,4295.22
71923,ST-54127607-KMS15,Part-time,Senior,7037.44
71924,ST-85309465-RSB24,Part-time,Mid,907.63
71925,ST-85257441-BMW13,Part-time,Mid,2468.76
71926,ST-93795577-RRB19,Full-time,Entry,4357.72
71927,ST-68010871-HEW15,Part-time,Senior,6286.72
71928,ST-16731710-AKL23,Full-time,Mid,4024.67
71929,ST-42570282-BSR7,Part-time,Entry,1717.71
71930,ST-50013339-BRH20,Part-time,Mid,1422.34
71931,ST-18014057-WKH12,Part-time,Entry,837.64
71932,ST-63067824-CVD22,Part-time,Entry,2111.92
71933,ST-14508191-CKM11,Full-time,Senior,17402.81
71934,ST-38592715-JKI7,Full-time,Entry,4958.18
71935,ST-76805688-KLJ11,Full-time,Entry,3581.89
71936,ST-48373851-DHG17,Part-time,Mid,1394.94
71937,ST-75336520-LJK22,Part-time,Mid,2385.49
71938,ST-95674147-KCC6,Part-time,Senior,7232.38
71939,ST-61086175-MAC17,Part-time,Mid,1355.17
71940,ST-15387836-MTM15,Full-time,Mid,3969.32
71941,ST-37414928-PSC12,Full-time,Entry,4245.53
71942,ST-23721917-MBH4,Part-time,Entry,1988.49
71943,ST-46678948-CAR8,Full-time,Senior,11801.69
71944,ST-95256751-JTC9,Full-time,Senior,15408.11
71945,ST-61503973-RTB19,Full-time,Mid,4582.21
71946,ST-12783305-MAB18,Part-time,Mid,2257.17
71947,ST-12057294-MRP3,Full-time,Entry,2548.21
71948,ST-48638891-SAS11,Part-time,Entry,1878.61
71949,ST-21871194-JEB9,Full-time,Entry,3433.07
71950,ST-89643650-RSP12,Part-time,Entry,1860.56
71951,ST-90426553-WMR15,Part-time,Mid,1271.67
71952,ST-96339030-JJR21,Part-time,Entry,1641.43
71953,ST-17577376-DCD23,Part-time,Entry,1736.72
71954,ST-67403597-DTG11,Part-time,Senior,9340.03
71955,ST-94453937-LRP14,Part-time,Senior,6684.45
71956,ST-40799499-CKS6,Part-time,Mid,1607.06
71957,ST-70548320-CSW3,Full-time,Mid,4710.61
71958,ST-62279331-NJS23,Part-time,Mid,1659.30
71959,ST-84473483-DTF13,Part-time,Entry,1300.10
71960,ST-44867533-SLA12,Full-time,Mid,3739.41
71961,ST-22310395-CRG5,Part-time,Entry,943.11
71962,ST-80486215-SBB2,Part-time,Senior,6764.25
71963,ST-72474440-CJS7,Part-time,Senior,7375.95
71964,ST-12808691-LGC18,Full-time,Entry,2800.13
71965,ST-84619599-SKL24,Full-time,Senior,18765.50
71966,ST-44324821-SCH6,Part-time,Entry,874.73
71967,ST-39046670-AAD8,Full-time,Entry,3952.57
71968,ST-52468221-BZW10,Part-time,Entry,2052.12
71969,ST-55782654-BDO2,Part-time,Entry,1886.55
71970,ST-70396774-WCA9,Full-time,Senior,19566.74
71971,ST-38245508-JCJ2,Full-time,Senior,13342.84
71972,ST-61639491-ALT11,Full-time,Entry,2906.67
71973,ST-26863288-DMM7,Full-time,Mid,2928.96
71974,ST-46684430-JJN14,Full-time,Entry,2664.10
71975,ST-37267583-RRB6,Full-time,Senior,12948.62
71976,ST-50977856-JHL10,Full-time,Mid,4206.35
71977,ST-11367482-MRD22,Full-time,Mid,4010.06
71978,ST-42933239-WTW6,Part-time,Senior,9038.23
71979,ST-43891013-JWJ6,Full-time,Mid,3862.48
71980,ST-39544157-ANM11,Full-time,Entry,3192.26
71981,ST-76760828-CSC2,Full-time,Senior,10938.99
71982,ST-53174121-BMB19,Part-time,Entry,1942.61
71983,ST-30921476-KEP15,Full-time,Mid,3752.74
71984,ST-34600975-LDT17,Full-time,Senior,13657.79
71985,ST-26506726-NTP5,Full-time,Mid,3262.18
71986,ST-36311901-JDS22,Full-time,Senior,15896.16
71987,ST-49270638-JDT20,Part-time,Senior,8826.21
71988,ST-87361633-MSJ7,Full-time,Mid,4422.33
71989,ST-26781027-AMG11,Part-time,Mid,1891.35
71990,ST-30615840-ERD17,Full-time,Entry,3116.13
71991,ST-49212690-MLC13,Part-time,Entry,2111.04
71992,ST-37370217-ARJ5,Full-time,Mid,4474.51
71993,ST-29861395-BJG5,Full-time,Senior,12148.61
71994,ST-86172495-LRH3,Full-time,Senior,18105.36
71995,ST-26708859-ATT22,Part-time,Senior,8747.60
71996,ST-63072840-JJD11,Full-time,Entry,3212.38
71997,ST-40701583-JJD11,Full-time,Entry,3373.89
71998,ST-84553496-EDN1,Full-time,Executive,31032.01
71999,ST-43224937-AJW22,Full-time,Entry,4874.40
72000,ST-25050707-RKB15,Part-time,Senior,8980.15
72001,ST-46983443-SPS10,Part-time,Entry,2449.60
72002,ST-42306519-JJB5,Full-time,Senior,15194.55
72003,ST-65968706-MJC11,Full-time,Mid,4803.42
72004,ST-15220637-MJJ4,Part-time,Senior,7625.06
72005,ST-79569052-TJD1,Full-time,Executive,25538.94
72006,ST-13017685-KDM15,Part-time,Mid,972.31
72007,ST-37528179-LSR8,Full-time,Senior,11783.93
72008,ST-55865000-PRN4,Part-time,Senior,6678.85
72009,ST-52039280-PLB7,Full-time,Entry,3079.76
72010,ST-29255175-KJS16,Part-time,Entry,1169.40
72011,ST-58402131-DMP23,Full-time,Mid,4769.12
72012,ST-46763726-MKB11,Full-time,Mid,2778.48
72013,ST-34551555-KDC13,Full-time,Mid,3583.12
72014,ST-77653009-GRA5,Part-time,Entry,2188.26
72015,ST-28304649-EBP4,Part-time,Mid,999.99
72016,ST-73550761-VJW6,Full-time,Entry,3382.31
72017,ST-87057245-DDP10,Part-time,Entry,1947.21
72018,ST-50122106-MJE5,Part-time,Entry,1163.71
72019,ST-51352219-BEM19,Part-time,Mid,2293.00
72020,ST-54667051-FCR19,Part-time,Entry,1821.26
72021,ST-61911179-MAO9,Full-time,Mid,3857.90
72022,ST-42707941-MCC18,Full-time,Senior,17275.78
72023,ST-38453817-DEJ10,Full-time,Entry,3297.39
72024,ST-38026342-MCS16,Part-time,Senior,7612.40
72025,ST-71645816-KCR23,Full-time,Mid,3841.78
72026,ST-73166194-JDL18,Part-time,Mid,1126.96
72027,ST-59658456-KSD17,Full-time,Senior,18426.78
72028,ST-14886622-AML8,Full-time,Entry,2966.28
72029,ST-58354947-JCR5,Full-time,Mid,2934.88
72030,ST-89913377-KKL17,Part-time,Senior,6717.54
72031,ST-78815002-AAF14,Part-time,Mid,811.53
72032,ST-45514649-KSM15,Part-time,Mid,773.07
72033,ST-82113250-MJH23,Part-time,Entry,1096.36
72034,ST-25473088-JBH5,Full-time,Mid,4028.50
72035,ST-70846307-RLR15,Part-time,Entry,1452.45
72036,ST-14325010-TDG11,Full-time,Entry,3286.67
72037,ST-14369251-MDP11,Full-time,Senior,11668.14
72038,ST-43998541-ZJF16,Part-time,Mid,2259.21
72039,ST-65131279-DDR19,Full-time,Senior,11947.15
72040,ST-14025732-NMM16,Part-time,Senior,9527.72
72041,ST-12668679-LKP21,Part-time,Entry,1262.22
72042,ST-22559478-RNW20,Part-time,Mid,2183.42
72043,ST-13143077-MCW16,Full-time,Mid,3800.81
72044,ST-17509943-DMF15,Full-time,Senior,17262.47
72045,ST-34119091-LMJ24,Part-time,Mid,1285.06
72046,ST-85019156-MJF10,Part-time,Senior,6540.97
72047,ST-64426916-BVP7,Full-time,Senior,16636.40
72048,ST-35105983-AJC20,Part-time,Senior,8245.17
72049,ST-74361909-SBK4,Part-time,Mid,793.14
72050,ST-96359874-KRB4,Full-time,Senior,10038.68
72051,ST-71550555-EKH4,Full-time,Senior,12549.30
72052,ST-81770756-GJB21,Part-time,Mid,1039.03
72053,ST-35916028-JCF5,Full-time,Mid,4382.00
72054,ST-38138051-AKH5,Part-time,Entry,980.11
72055,ST-15010604-CDR19,Full-time,Senior,19253.02
72056,ST-20433636-MGW15,Full-time,Entry,4178.48
72057,ST-88277426-CJH11,Full-time,Senior,16422.19
72058,ST-57386619-CSJ11,Part-time,Entry,909.62
72059,ST-16564385-DAG11,Part-time,Entry,772.08
72060,ST-63911042-ENP7,Part-time,Mid,1085.20
72061,ST-71993737-SJN5,Part-time,Entry,2246.95
72062,ST-32511391-CMS10,Part-time,Mid,1307.60
72063,ST-27423478-PAM17,Full-time,Entry,4443.98
72064,ST-86387089-MLS5,Full-time,Entry,3371.41
72065,ST-43032388-EMM10,Part-time,Mid,926.41
72066,ST-99105518-BAG7,Full-time,Mid,3794.24
72067,ST-58847136-MMT11,Full-time,Senior,11445.31
72068,ST-46087366-DAJ8,Full-time,Senior,13379.02
72069,ST-73336783-ASW17,Full-time,Entry,4812.54
72070,ST-84054297-MMR6,Part-time,Senior,7939.80
72071,ST-22071289-MMR20,Full-time,Mid,2552.93
72072,ST-94587831-CJB11,Full-time,Mid,3007.02
72073,ST-28977340-ACB14,Part-time,Senior,6461.85
72074,ST-72701958-LLB3,Full-time,Mid,4332.97
72075,ST-98356013-JJK11,Part-time,Entry,2255.27
72076,ST-31107537-GMH6,Full-time,Senior,14392.75
72077,ST-66917595-TJM23,Part-time,Senior,6202.89
72078,ST-41678225-BMM11,Full-time,Entry,3426.16
72079,ST-67110944-SRB9,Full-time,Mid,2796.56
72080,ST-67990928-DME8,Part-time,Senior,6963.52
72081,ST-29040462-DMP16,Full-time,Senior,18772.93
72082,ST-34996083-TKL14,Part-time,Entry,2481.48
72083,ST-35584070-CAC13,Full-time,Mid,4864.73
72084,ST-78839897-DAS5,Full-time,Senior,18977.37
72085,ST-40716583-WAS3,Full-time,Mid,3595.81
72086,ST-51220489-ELC15,Part-time,Senior,9958.81
72087,ST-88488750-EMK18,Part-time,Entry,1006.20
72088,ST-12771414-MBT15,Part-time,Senior,9557.75
72089,ST-49954909-CSD5,Full-time,Entry,4314.79
72090,ST-54778676-JNM24,Full-time,Senior,10674.64
72091,ST-88681963-VSP11,Full-time,Senior,10050.47
72092,ST-53201184-AEH18,Full-time,Entry,3272.30
72093,ST-87400117-CDJ11,Full-time,Mid,3422.19
72094,ST-85577597-LMF23,Part-time,Senior,9167.20
72095,ST-73497718-KPH22,Full-time,Entry,3267.32
72096,ST-13921076-CKS23,Part-time,Mid,1459.87
72097,ST-35114984-CTW23,Part-time,Senior,7756.92
72098,ST-23329813-MLH6,Full-time,Senior,11742.99
72099,ST-38280621-ETB3,Part-time,Senior,7396.44
72100,ST-87542392-FTA4,Full-time,Mid,3773.80
72101,ST-28554303-EAF5,Full-time,Mid,3055.68
72102,ST-25341277-WRS13,Part-time,Mid,1255.22
72103,ST-45369237-CAJ5,Full-time,Entry,4252.52
72104,ST-96157309-ADM1,Full-time,Executive,25890.78
72105,ST-10812527-ALM11,Full-time,Mid,2677.28
72106,ST-37359363-RCB3,Full-time,Mid,4920.63
72107,ST-34560343-CKO19,Part-time,Mid,1525.15
72108,ST-43329656-JNN16,Full-time,Entry,4646.20
72109,ST-94954283-AAM12,Full-time,Entry,4142.41
72110,ST-91469743-JJL21,Part-time,Entry,2464.12
72111,ST-93087773-MRC22,Part-time,Mid,1282.58
72112,ST-56424002-MSM4,Full-time,Mid,2552.84
72113,ST-79936667-BRR13,Full-time,Mid,2923.44
72114,ST-10302808-LLF22,Part-time,Mid,1085.89
72115,ST-62930737-JCP19,Part-time,Entry,777.32
72116,ST-30710519-ACC20,Full-time,Entry,3892.57
72117,ST-57711793-RBB10,Part-time,Mid,1183.96
72118,ST-78993395-JJA18,Full-time,Senior,19705.43
72119,ST-34759225-CDP18,Full-time,Mid,3600.33
72120,ST-54306694-DGM20,Full-time,Senior,15871.22
72121,ST-43041481-RAL19,Full-time,Mid,3348.09
72122,ST-40914872-DRS4,Full-time,Mid,4945.05
72123,ST-43165741-TTG18,Part-time,Mid,2021.36
72124,ST-32363538-AJP20,Part-time,Senior,9166.55
72125,ST-27057387-AJW18,Part-time,Senior,9718.65
72126,ST-40552233-TJV2,Full-time,Mid,3126.25
72127,ST-86187703-JKM22,Part-time,Entry,2067.56
72128,ST-65985791-BAM2,Part-time,Senior,8250.67
72129,ST-79749976-AAJ21,Full-time,Mid,4118.27
72130,ST-43562450-DSS18,Full-time,Mid,2857.56
72131,ST-72354478-JJH9,Part-time,Entry,1065.24
72132,ST-62849173-RTM17,Full-time,Senior,17382.62
72133,ST-34363079-JDW17,Full-time,Mid,2670.69
72134,ST-23295612-MLC9,Part-time,Mid,1080.95
72135,ST-66437024-JCR24,Full-time,Entry,3232.18
72136,ST-15018553-CLH8,Full-time,Entry,3668.93
72137,ST-46258357-RMS5,Full-time,Mid,4058.87
72138,ST-92393967-RRM20,Full-time,Entry,4198.05
72139,ST-39141726-SRR3,Part-time,Senior,8581.88
72140,ST-25063055-JSC8,Full-time,Senior,13474.55
72141,ST-31022785-AKS4,Full-time,Entry,4190.54
72142,ST-67678500-AMP21,Full-time,Senior,12281.87
72143,ST-72172200-JRG23,Full-time,Mid,4432.90
72144,ST-22697751-KBJ22,Part-time,Entry,1620.41
72145,ST-67170884-JTW1,Full-time,Executive,28758.53
72146,ST-82983035-MRR12,Full-time,Entry,4734.86
72147,ST-29061850-BCA3,Full-time,Entry,4395.09
72148,ST-59962117-MMR1,Full-time,Executive,25547.27
72149,ST-69834785-PMB23,Part-time,Mid,2272.32
72150,ST-50030484-NJC5,Full-time,Senior,18791.53
72151,ST-29749822-MRT4,Full-time,Mid,4112.25
72152,ST-66486892-DMS5,Full-time,Entry,3356.41
72153,ST-94758787-JDR6,Full-time,Entry,3694.59
72154,ST-84546143-NKR17,Full-time,Senior,18854.43
72155,ST-58242284-NTD9,Part-time,Mid,1627.23
72156,ST-15336136-DDH5,Full-time,Entry,4881.70
72157,ST-70409304-AAW22,Part-time,Mid,1809.36
72158,ST-62555276-TMR12,Full-time,Senior,11905.83
72159,ST-60617746-JCY8,Full-time,Entry,4152.70
72160,ST-42732638-ARM20,Part-time,Entry,2430.68
72161,ST-96004769-NSS22,Part-time,Entry,1074.85
72162,ST-84531278-RJH2,Part-time,Mid,1255.33
72163,ST-71359342-CMB4,Part-time,Mid,1023.15
72164,ST-45868164-HWL7,Part-time,Mid,1879.28
72165,ST-24157638-JPA24,Part-time,Entry,1830.16
72166,ST-32257291-RSH10,Part-time,Entry,1665.82
72167,ST-48071127-DJS20,Full-time,Entry,4011.22
72168,ST-95963029-WKS14,Part-time,Mid,2456.23
72169,ST-94061646-AAM8,Part-time,Entry,1880.04
72170,ST-57050787-PCL4,Full-time,Mid,3406.18
72171,ST-35671824-MCK14,Part-time,Entry,1263.86
72172,ST-49760667-MJL23,Full-time,Senior,12602.91
72173,ST-40411161-TDL20,Full-time,Senior,13454.12
72174,ST-19355047-DMA20,Part-time,Entry,1194.60
72175,ST-50736976-JMW10,Full-time,Mid,3558.54
72176,ST-22883243-ACR18,Full-time,Entry,3773.17
72177,ST-62645978-ATS4,Part-time,Mid,1334.67
72178,ST-89026682-VMG23,Part-time,Entry,2426.94
72179,ST-81763582-LAB11,Full-time,Entry,4303.21
72180,ST-49710298-APB7,Full-time,Entry,3788.17
72181,ST-56465930-WBT24,Full-time,Entry,4530.13
72182,ST-15954770-BCY19,Full-time,Mid,4100.38
72183,ST-73747113-LTM4,Full-time,Mid,3903.32
72184,ST-72008137-SJH23,Part-time,Senior,6848.58
72185,ST-80375545-JEC21,Part-time,Senior,6945.25
72186,ST-34349448-ADW12,Part-time,Entry,1134.63
72187,ST-65046763-JEC23,Full-time,Entry,2946.79
72188,ST-51534474-KTC21,Full-time,Senior,19311.85
72189,ST-90668097-KTF9,Full-time,Senior,18511.45
72190,ST-32017129-ABG13,Full-time,Senior,11951.03
72191,ST-86791740-AJS24,Full-time,Senior,11301.21
72192,ST-54930852-ELD9,Full-time,Entry,4594.85
72193,ST-47763767-JBN9,Part-time,Mid,2060.87
72194,ST-44754066-LPW22,Part-time,Senior,8839.53
72195,ST-66093148-NBD19,Part-time,Mid,1899.34
72196,ST-37248790-JMG21,Part-time,Senior,9496.51
72197,ST-45388413-JSS2,Full-time,Entry,3093.13
72198,ST-29835911-JRB4,Part-time,Mid,2111.77
72199,ST-32314831-ADF14,Full-time,Senior,17204.45
72200,ST-19362963-MKD7,Part-time,Mid,1737.09
72201,ST-49868655-BJC22,Part-time,Mid,2316.98
72202,ST-60531537-ATM7,Full-time,Mid,2943.94
72203,ST-25055570-JTL20,Full-time,Entry,3530.36
72204,ST-70599720-SKM12,Full-time,Entry,2701.72
72205,ST-81302585-JLC6,Part-time,Entry,1193.00
72206,ST-49776747-AWM9,Part-time,Senior,8841.01
72207,ST-47685232-RAC3,Part-time,Entry,1122.15
72208,ST-31322665-NTJ8,Part-time,Senior,7816.99
72209,ST-49254895-JKG11,Part-time,Entry,1769.15
72210,ST-89719130-CRD23,Part-time,Senior,7298.11
72211,ST-65586176-ASC19,Full-time,Mid,4442.34
72212,ST-50704981-HAK12,Full-time,Entry,2932.52
72213,ST-40287566-JCN17,Full-time,Mid,4756.81
72214,ST-35327946-LTM24,Part-time,Senior,8947.42
72215,ST-86099832-ARS23,Full-time,Mid,4692.71
72216,ST-18894457-GMH19,Full-time,Entry,4469.92
72217,ST-19159877-CTA1,Full-time,Executive,25680.71
72218,ST-99471725-BDL20,Part-time,Entry,1472.97
72219,ST-59633753-CML9,Part-time,Mid,2265.05
72220,ST-10925405-TJS19,Part-time,Senior,8671.79
72221,ST-70791274-WJL23,Part-time,Entry,1068.50
72222,ST-40210530-JAS12,Part-time,Entry,1593.52
72223,ST-90051252-MKO8,Full-time,Entry,4833.06
72224,ST-85606937-AAG17,Part-time,Senior,6749.33
72225,ST-43485173-JPM13,Part-time,Entry,2486.74
72226,ST-67759080-SAD2,Part-time,Mid,1597.98
72227,ST-25422708-NSW24,Part-time,Senior,8892.08
72228,ST-89305653-JPR18,Part-time,Senior,8096.06
72229,ST-37412806-DDA13,Full-time,Entry,3045.42
72230,ST-82022925-SSC17,Full-time,Mid,3959.86
