sn,staff_id,department_id
61574,ST-33301612-JTM14,14
61575,ST-84288553-RJS20,20
61576,ST-40961673-LGM9,9
61577,ST-17795102-JCD3,3
61578,ST-44414436-MSG14,14
61579,ST-99353743-TKH7,7
61580,ST-65075076-LLT16,16
61581,ST-15718538-SPB15,15
61582,ST-41155193-AJH3,3
61583,ST-46427126-ADM21,21
61584,ST-61688027-JJF20,20
61585,ST-56864515-ABN13,13
61586,ST-35864019-HJA10,10
61587,ST-41030921-AMC15,15
61588,ST-21995917-CSE1,1
61589,ST-65245551-RKF19,19
61590,ST-78380690-AJB19,19
61591,ST-74033178-ASJ14,14
61592,ST-62593841-LEJ5,5
61593,ST-23500932-RAB13,13
61594,ST-41643394-PJF18,18
61595,ST-90575944-CTA2,2
61596,ST-30775344-EGG14,14
61597,ST-53913104-NJB22,22
61598,ST-94366384-BRD15,15
61599,ST-65556801-RDR23,23
61600,ST-58938402-JDW15,15
61601,ST-76592373-JSP23,23
61602,ST-49679375-RED18,18
61603,ST-21653198-JJN24,24
61604,ST-79634645-DCC1,1
61605,ST-50192705-RLW7,7
61606,ST-19557716-TAM8,8
61607,ST-36114048-JAC12,12
61608,ST-81643802-RGF3,3
61609,ST-54820068-MST8,8
61610,ST-95295666-KJB15,15
61611,ST-24611188-TRT17,17
61612,ST-11090289-TMS8,8
61613,ST-70222867-SLW22,22
61614,ST-77399304-EML22,22
61615,ST-15684805-MCS11,11
61616,ST-96529904-KDS3,3
61617,ST-79968917-RBW3,3
61618,ST-87332219-ARM24,24
61619,ST-44011331-KKM11,11
61620,ST-45635580-CDB3,3
61621,ST-82945146-EJS9,9
61622,ST-90955909-RSE5,5
61623,ST-96259380-NDL6,6
61624,ST-26281402-ABD14,14
61625,ST-38845365-PEH9,9
61626,ST-68430046-AJJ3,3
61627,ST-93024148-SJT5,5
61628,ST-67979217-LAF2,2
61629,ST-13250943-CRN4,4
61630,ST-40258498-ALB23,23
61631,ST-19198921-JTW15,15
61632,ST-99642965-CSM4,4
61633,ST-58336102-MCM8,8
61634,ST-76876886-JLK22,22
61635,ST-57258817-KKR2,2
61636,ST-11679041-MDG18,18
61637,ST-53888602-PDW5,5
61638,ST-35720238-SAN8,8
61639,ST-69984044-TES11,11
61640,ST-93570809-BSP19,19
61641,ST-43618244-LSA5,5
61642,ST-39709240-HRH4,4
61643,ST-60636447-MJF11,11
61644,ST-15879225-ASW3,3
61645,ST-91680935-MRG5,5
61646,ST-50757528-MWT2,2
61647,ST-30248067-JAJ8,8
61648,ST-56892322-WGC9,9
61649,ST-37342560-JAT19,19
61650,ST-75620588-CDP3,3
61651,ST-50091102-AJJ21,21
61652,ST-29540026-HWG3,3
61653,ST-40742529-BHW5,5
61654,ST-79754715-AAP17,17
61655,ST-78180381-SJS9,9
61656,ST-17580266-DTM1,1
61657,ST-25687361-JSS23,23
61658,ST-96686837-PJC22,22
61659,ST-27239335-JJG5,5
61660,ST-32727036-CKS19,19
61661,ST-85859271-DJJ9,9
61662,ST-73977107-NBA8,8
61663,ST-90491145-MYH19,19
61664,ST-54086936-BPD3,3
61665,ST-98238219-GKC1,1
61666,ST-70454342-JLR9,9
61667,ST-20981996-JPJ16,16
61668,ST-70552472-MTS12,12
61669,ST-97563101-JNT21,21
61670,ST-51663476-HVR8,8
61671,ST-22568745-JJG20,20
61672,ST-17518035-MCC1,1
61673,ST-55622979-WMH15,15
61674,ST-36851583-JKG1,1
61675,ST-26306332-CCW7,7
61676,ST-27944614-JAN6,6
61677,ST-45609389-CCM13,13
61678,ST-14203522-TJD16,16
61679,ST-92556812-DNJ19,19
61680,ST-90243466-MCE18,18
61681,ST-29620068-HMP14,14
61682,ST-23660014-MJM9,9
61683,ST-66131219-AJL21,21
61684,ST-38041761-CAM7,7
61685,ST-57382821-JMS16,16
61686,ST-16782267-ESC21,21
61687,ST-92379482-JJB24,24
61688,ST-73475157-ASR23,23
61689,ST-75736447-LAW14,14
61690,ST-24847964-BEH4,4
61691,ST-78297228-RTC19,19
61692,ST-48486594-AMK20,20
61693,ST-36116450-PCB6,6
61694,ST-63835084-HEF6,6
61695,ST-96740806-DRC21,21
61696,ST-18604275-MSW20,20
61697,ST-66340389-RMF21,21
61698,ST-54915885-ATB10,10
61699,ST-77375932-TDB18,18
61700,ST-80440469-VTT23,23
61701,ST-84528327-TRH18,18
61702,ST-89585174-CRP9,9
61703,ST-20944769-SJS5,5
61704,ST-96466530-DMW9,9
61705,ST-11184616-KKF11,11
61706,ST-31864351-GNW6,6
61707,ST-79825712-ACA4,4
61708,ST-59389739-PLR16,16
61709,ST-94359413-TBP5,5
61710,ST-19083436-KAH4,4
61711,ST-98679006-JMM12,12
61712,ST-51096775-PSS2,2
61713,ST-54203702-HTJ10,10
61714,ST-95313307-BJJ22,22
61715,ST-11128594-CJH2,2
61716,ST-45803962-CAG10,10
61717,ST-49213339-AWC12,12
61718,ST-88444234-AST4,4
61719,ST-72241952-SSC10,10
61720,ST-92747538-DMP8,8
61721,ST-95013378-WSJ17,17
61722,ST-86970107-MLC23,23
61723,ST-18377751-MET16,16
61724,ST-34502714-PGP16,16
61725,ST-77076816-SCW2,2
61726,ST-82572237-CKS14,14
61727,ST-44705132-CDL22,22
61728,ST-84167740-MML21,21
61729,ST-78635639-TJM7,7
61730,ST-91470078-CJE24,24
61731,ST-84444191-AGS17,17
61732,ST-68939793-DMR12,12
61733,ST-47460397-MAL11,11
61734,ST-35319518-SCL8,8
61735,ST-20341188-LKD16,16
61736,ST-16174515-JSF13,13
61737,ST-43439780-JMH20,20
61738,ST-47435993-ACT23,23
61739,ST-65872441-KDP7,7
61740,ST-23308678-CBW7,7
61741,ST-58808240-TCM7,7
61742,ST-58162660-JTC3,3
61743,ST-83069393-HCS9,9
61744,ST-57422276-BAW20,20
61745,ST-94557415-PHS21,21
61746,ST-94191910-KRP13,13
61747,ST-41041755-MSR22,22
61748,ST-88354263-OAN18,18
61749,ST-36114750-GDA5,5
61750,ST-94658338-BSH23,23
61751,ST-46586997-RAB23,23
61752,ST-13614711-CDG8,8
61753,ST-33145078-JRM14,14
61754,ST-85636413-KSD14,14
61755,ST-48472003-JMW17,17
61756,ST-21111112-MCP16,16
61757,ST-73228911-ELA12,12
61758,ST-39739460-NBM16,16
61759,ST-15321533-NMC14,14
61760,ST-16911551-SSG3,3
61761,ST-31324122-SJP8,8
61762,ST-27319835-BGR5,5
61763,ST-34478836-WJM7,7
61764,ST-43329221-ARD14,14
61765,ST-24190267-WMH19,19
61766,ST-70393198-ATS3,3
61767,ST-69000736-JBC7,7
61768,ST-82049584-AWS18,18
61769,ST-95062346-ACW1,1
61770,ST-51354547-SRT4,4
61771,ST-12918557-JKP8,8
61772,ST-38113931-JAM21,21
61773,ST-38288959-JDO3,3
61774,ST-58837924-JJS17,17
61775,ST-99114651-MAM8,8
61776,ST-96339955-JEN5,5
61777,ST-70909347-AKA15,15
61778,ST-25926208-KAM2,2
61779,ST-95784802-CLM3,3
61780,ST-40453171-EMC11,11
61781,ST-57373974-GSC4,4
61782,ST-88721880-SJJ23,23
61783,ST-20340830-APB6,6
61784,ST-85985609-CDP15,15
61785,ST-49828077-ANH17,17
61786,ST-14409087-MFP15,15
61787,ST-40479492-AKP19,19
61788,ST-48648890-WKM22,22
61789,ST-93291484-ACL9,9
61790,ST-56449214-TRD19,19
61791,ST-85278763-ASM7,7
61792,ST-92538932-MAP24,24
61793,ST-44119124-RJB21,21
61794,ST-78647675-JRB20,20
61795,ST-28002427-MMM5,5
61796,ST-98845134-EVW24,24
61797,ST-28916892-MDE17,17
61798,ST-74766765-ZNW6,6
61799,ST-95583723-ESF18,18
61800,ST-46751413-JAM5,5
61801,ST-45925310-DKH11,11
61802,ST-39761517-CSL3,3
61803,ST-36002299-ETH6,6
61804,ST-16354199-LTW5,5
61805,ST-34970381-KCT12,12
61806,ST-92235494-JGK1,1
61807,ST-20940412-DRA1,1
61808,ST-29854104-LKA7,7
61809,ST-17581425-KSC9,9
61810,ST-91731984-JAS12,12
61811,ST-22027997-JNW24,24
61812,ST-26743807-DCW15,15
61813,ST-74287808-WAH14,14
61814,ST-65585374-JHH10,10
61815,ST-46199894-RTM12,12
61816,ST-23254869-MJJ20,20
61817,ST-45619592-MCJ17,17
61818,ST-61692823-SCY13,13
61819,ST-20648546-SAO10,10
61820,ST-80524534-MRR21,21
61821,ST-57949378-CJM3,3
61822,ST-74384125-CRD4,4
61823,ST-85017477-ECQ4,4
61824,ST-73767681-MTW23,23
61825,ST-25942750-STP7,7
61826,ST-54971399-CTR13,13
61827,ST-88006026-MGO15,15
61828,ST-86254467-DNF18,18
61829,ST-32526244-JMP15,15
61830,ST-96488025-HAR1,1
61831,ST-12082102-DTM1,1
61832,ST-91391691-CJG5,5
61833,ST-44885693-MRM17,17
61834,ST-78934649-HSM10,10
61835,ST-48529677-AJC15,15
61836,ST-25268358-CRS12,12
61837,ST-41163005-TPF16,16
61838,ST-21775552-LAW11,11
61839,ST-14480433-BNA9,9
61840,ST-59368018-KWW3,3
61841,ST-34658366-JLP9,9
61842,ST-38461590-RDR16,16
61843,ST-19348479-BPS20,20
61844,ST-98867223-FGR5,5
61845,ST-54011160-JAB16,16
61846,ST-43986565-GCO19,19
61847,ST-22528267-AJM8,8
61848,ST-94624314-PJT3,3
61849,ST-69786351-RJL13,13
61850,ST-78510640-MJP2,2
61851,ST-88532797-CMK3,3
61852,ST-16256411-KLG2,2
61853,ST-45286165-DBM15,15
61854,ST-32371911-SDC21,21
61855,ST-52745916-AJD23,23
61856,ST-75561701-AMM22,22
61857,ST-85717962-JAW17,17
61858,ST-67271205-MTP2,2
61859,ST-56865811-SLN16,16
61860,ST-39098673-SZW19,19
61861,ST-25019958-STP11,11
61862,ST-28358180-KKH6,6
61863,ST-67017985-ATG8,8
61864,ST-54763721-JCR1,1
61865,ST-76537572-ASP12,12
61866,ST-88375739-EBH6,6
61867,ST-25449371-RJD21,21
61868,ST-73550291-DCF8,8
61869,ST-96909237-MEW4,4
61870,ST-88858024-SRF6,6
61871,ST-69574222-KKB5,5
61872,ST-24444739-CKH12,12
61873,ST-92702584-SSM17,17
61874,ST-44022431-JSK5,5
61875,ST-30113393-KJW17,17
61876,ST-23914200-SRC4,4
61877,ST-45606121-WDH6,6
61878,ST-80377454-KNT9,9
61879,ST-65878360-MMR14,14
61880,ST-27665380-RCM17,17
61881,ST-53684408-RSL11,11
61882,ST-61794268-MDW17,17
61883,ST-43768139-JCS16,16
61884,ST-61329315-LAH8,8
61885,ST-70309308-AKH3,3
61886,ST-75613822-KKL16,16
61887,ST-40146458-PEB23,23
61888,ST-30512190-DAC4,4
61889,ST-10492145-SYW13,13
61890,ST-41960190-AKB3,3
61891,ST-33527446-SSS8,8
61892,ST-39270683-KCH19,19
61893,ST-30795557-SDL7,7
61894,ST-84026856-EHC14,14
61895,ST-42921337-JBM5,5
61896,ST-44003289-SLF3,3
61897,ST-91795899-CDR4,4
61898,ST-66063299-JLH22,22
61899,ST-61914453-ADC10,10
61900,ST-68307522-MNL6,6
61901,ST-29726001-BPJ8,8
61902,ST-61775097-JKD9,9
61903,ST-10722826-CJW17,17
61904,ST-19898651-HHO4,4
61905,ST-80623616-JKM16,16
61906,ST-65965623-WOG7,7
61907,ST-18588333-LNF15,15
61908,ST-91602122-TAH17,17
61909,ST-38728784-SJP11,11
61910,ST-12020882-MDF5,5
61911,ST-65344906-ADB1,1
61912,ST-83958819-RKC22,22
61913,ST-66246222-MEG13,13
61914,ST-67140191-JAB6,6
61915,ST-39313798-TRA19,19
61916,ST-15208362-BDM9,9
61917,ST-97247376-MRC16,16
61918,ST-99164457-HAH2,2
61919,ST-90765250-SMS1,1
61920,ST-35087178-SJC24,24
61921,ST-93739657-TBS5,5
61922,ST-77770055-KSW6,6
61923,ST-32816399-JJO10,10
61924,ST-64200413-MJJ10,10
61925,ST-39017474-TCM18,18
61926,ST-92210156-EJC24,24
61927,ST-43340896-RAW20,20
61928,ST-26156729-MEB11,11
61929,ST-96544940-GJS18,18
61930,ST-62409662-RYH17,17
61931,ST-86694146-JVR10,10
61932,ST-96934851-JJB7,7
61933,ST-22072359-DLK10,10
61934,ST-25801003-JSJ6,6
61935,ST-58406561-SMJ2,2
61936,ST-77871203-ECB22,22
61937,ST-99265059-JDM24,24
61938,ST-42613559-RGK4,4
61939,ST-87023322-DAR15,15
61940,ST-44358477-EPC8,8
61941,ST-59694623-JJS12,12
61942,ST-87052322-KKG10,10
61943,ST-16048882-KSM12,12
61944,ST-83775303-KHO15,15
61945,ST-40085773-CJA24,24
61946,ST-82135170-JHG14,14
61947,ST-45186576-MTC21,21
61948,ST-93090122-AKS16,16
61949,ST-50765217-SJW22,22
61950,ST-84987667-MJV16,16
61951,ST-65052289-LRA5,5
61952,ST-34574748-ARH13,13
61953,ST-29608170-SAB12,12
61954,ST-80127232-NBB12,12
61955,ST-39259611-JTP9,9
61956,ST-70057981-LSM14,14
61957,ST-24086179-AMS13,13
61958,ST-58910478-RRR9,9
61959,ST-90812311-JPH3,3
61960,ST-99053689-JJV17,17
61961,ST-33781071-CKC13,13
61962,ST-70235657-TMG23,23
61963,ST-46763814-SJB4,4
61964,ST-14581119-CLP21,21
61965,ST-64463275-LDP17,17
61966,ST-46560429-DMW17,17
61967,ST-85960860-ASS23,23
61968,ST-89630597-KDJ21,21
61969,ST-65097369-ABJ10,10
61970,ST-54944652-RJS12,12
61971,ST-10952374-CJR1,1
61972,ST-79044217-CJR9,9
61973,ST-61056624-JSG19,19
61974,ST-70336280-JDT11,11
61975,ST-38373671-BSR5,5
61976,ST-20814314-MRC9,9
61977,ST-18563546-BVF23,23
61978,ST-77476131-CAW3,3
61979,ST-53530466-SNL16,16
61980,ST-24605684-TBM1,1
61981,ST-22884158-JCV3,3
61982,ST-25281242-JKT21,21
61983,ST-53953233-JJW18,18
61984,ST-76621408-CJT19,19
61985,ST-94803270-KKW6,6
61986,ST-74591124-RPR24,24
61987,ST-34487328-KWB13,13
61988,ST-57354211-RGB12,12
61989,ST-29822142-RTB3,3
61990,ST-13982540-DMM19,19
61991,ST-84780232-MJH11,11
61992,ST-53559003-RBW24,24
61993,ST-70659389-CJT2,2
61994,ST-94451735-TEN1,1
61995,ST-16491358-RDB5,5
61996,ST-13891017-BTG16,16
61997,ST-61480559-MLP23,23
61998,ST-66640089-MKM24,24
61999,ST-61406891-ECB19,19
62000,ST-60783923-MGK17,17
62001,ST-58227461-DCG8,8
62002,ST-98526807-SMJ2,2
62003,ST-30003302-RRJ11,11
62004,ST-51777148-MSN11,11
62005,ST-39588055-LMM19,19
62006,ST-89091980-ADB20,20
62007,ST-76668995-MTB11,11
62008,ST-75468635-JAD21,21
62009,ST-76027140-EKM3,3
62010,ST-57735544-CJC19,19
62011,ST-25056507-DVO24,24
62012,ST-97600836-TSM14,14
62013,ST-68674371-AJB17,17
62014,ST-80150067-VCR11,11
62015,ST-62561946-BJS3,3
62016,ST-76287208-SJV24,24
62017,ST-60587809-AMW1,1
62018,ST-85954570-ALA13,13
62019,ST-71922450-KMP21,21
62020,ST-66179277-ATM3,3
62021,ST-98056862-SHH3,3
62022,ST-66091607-SMW9,9
62023,ST-37806826-LCF8,8
62024,ST-47099256-LRP1,1
62025,ST-34851839-ZJL13,13
62026,ST-64560578-AWH1,1
62027,ST-45436709-RVW6,6
62028,ST-34701950-CBR24,24
62029,ST-39364985-MZS3,3
62030,ST-23552494-JDP2,2
62031,ST-89580166-CLW13,13
62032,ST-88959974-RDD18,18
62033,ST-89031811-DJS9,9
62034,ST-24370256-DDC12,12
62035,ST-90315485-MLT1,1
62036,ST-56612960-APT14,14
62037,ST-40114456-HAM8,8
62038,ST-96265670-AMK5,5
62039,ST-65697624-JCL21,21
62040,ST-66429013-TMJ7,7
62041,ST-63305148-KAS11,11
62042,ST-57737251-JSN17,17
62043,ST-50000784-KMB16,16
62044,ST-22708861-MAV3,3
62045,ST-19545783-RRM23,23
62046,ST-40368518-VJW22,22
62047,ST-27715178-JJM5,5
62048,ST-33405628-TDD13,13
62049,ST-47126944-KBG14,14
62050,ST-81739318-SGG3,3
62051,ST-43516185-DDG17,17
62052,ST-26781035-STD7,7
62053,ST-65855994-AJS19,19
62054,ST-69737026-JES1,1
62055,ST-37229106-KRG24,24
62056,ST-37510369-DJW15,15
62057,ST-46585107-LRM17,17
62058,ST-16840973-DPC17,17
62059,ST-72595115-LTY15,15
62060,ST-12263466-JDF1,1
62061,ST-96795616-BMK19,19
62062,ST-14766743-JKC9,9
62063,ST-71884073-RXM3,3
62064,ST-79524336-MKS5,5
62065,ST-25845448-JAW11,11
62066,ST-30478948-JAW9,9
62067,ST-61226855-CRM3,3
62068,ST-84440740-JMS22,22
62069,ST-45850996-GJW23,23
62070,ST-16411638-MHP16,16
62071,ST-11334874-MJJ2,2
62072,ST-76005508-BJC3,3
62073,ST-45965572-RHB12,12
62074,ST-62935511-KAS16,16
62075,ST-91173740-JJW6,6
62076,ST-67862714-MTH23,23
62077,ST-92620055-DBP21,21
62078,ST-74164486-MAR1,1
62079,ST-17828639-RCL20,20
62080,ST-66528386-JJD7,7
62081,ST-68989324-SKB12,12
62082,ST-60969637-NDW15,15
62083,ST-45166754-TJJ14,14
62084,ST-77929165-DNE12,12
62085,ST-84831027-JRP23,23
62086,ST-70230273-NAL18,18
62087,ST-35469718-JMF22,22
62088,ST-49634030-BKL22,22
62089,ST-34925739-RKH4,4
62090,ST-44689183-RDS15,15
62091,ST-34782746-DAG21,21
62092,ST-12095066-CFB5,5
62093,ST-95948505-JDH2,2
62094,ST-65406813-DCZ12,12
62095,ST-60889733-ASJ10,10
62096,ST-15199134-TJW12,12
62097,ST-19526403-NEA19,19
62098,ST-97440273-TCF4,4
62099,ST-54795322-SSW21,21
62100,ST-25544356-JWC6,6
62101,ST-56783547-ACM23,23
62102,ST-33261341-JEA3,3
62103,ST-42081834-WCM24,24
62104,ST-62350288-JKH2,2
62105,ST-97622662-BJW8,8
62106,ST-88828812-TJG22,22
62107,ST-35383025-DCB18,18
62108,ST-96618020-PAD3,3
62109,ST-19018543-EKP23,23
62110,ST-89497344-DJK10,10
62111,ST-95856093-SWW6,6
62112,ST-52059340-TVH21,21
62113,ST-51566611-JLM15,15
62114,ST-18866953-JJM16,16
62115,ST-66463146-VSR12,12
62116,ST-40946244-KAH13,13
62117,ST-83612329-MRM24,24
62118,ST-19799849-KKL23,23
62119,ST-42470975-SJH19,19
62120,ST-15860280-KKM3,3
62121,ST-52106269-CMO5,5
62122,ST-95063037-PHG12,12
62123,ST-57641038-SKS12,12
62124,ST-60243048-CSA20,20
62125,ST-21659237-EAM18,18
62126,ST-32284583-SCT18,18
62127,ST-23717409-DDM2,2
62128,ST-72544126-JJR15,15
62129,ST-24145867-WRG16,16
62130,ST-82978159-CAW22,22
62131,ST-59897566-BRD16,16
62132,ST-13144575-AAJ7,7
62133,ST-84331863-JKW6,6
62134,ST-13202304-NJB24,24
62135,ST-18869360-RTG16,16
62136,ST-78360994-KKJ21,21
62137,ST-74889768-GDA12,12
62138,ST-42251503-JAR7,7
62139,ST-55770304-KJS3,3
62140,ST-96376638-HJJ23,23
62141,ST-87155457-CTF16,16
62142,ST-14895056-SVP20,20
62143,ST-83611128-BDC1,1
62144,ST-36394268-DDM20,20
62145,ST-98999513-PMH21,21
62146,ST-25130489-NJW12,12
62147,ST-81616287-RED16,16
62148,ST-59379376-LMR21,21
62149,ST-33952560-ATM9,9
62150,ST-52961835-KAP24,24
62151,ST-14563459-MJT6,6
62152,ST-62085450-JRM5,5
62153,ST-73517798-ASS20,20
62154,ST-83670158-HCT20,20
62155,ST-82243997-ABD24,24
62156,ST-47882301-BHF7,7
62157,ST-99325822-LKC8,8
62158,ST-13243795-MCD15,15
62159,ST-88943962-JKM18,18
62160,ST-79025098-BPS5,5
62161,ST-38781542-CAW21,21
62162,ST-24660133-DDJ2,2
62163,ST-86458227-ALT8,8
62164,ST-49857049-AWJ8,8
62165,ST-87689691-ANW20,20
62166,ST-58836555-PJC14,14
62167,ST-16513494-TJR12,12
62168,ST-78433133-SLM11,11
62169,ST-58342737-MAC23,23
62170,ST-69594735-DLD2,2
62171,ST-83362197-BTA21,21
62172,ST-56659105-SJD11,11
62173,ST-67960009-ETB14,14
62174,ST-20942803-SJT24,24
62175,ST-39464662-DFH7,7
62176,ST-20216165-KMH2,2
62177,ST-12732840-BGH15,15
62178,ST-28823097-MSJ15,15
62179,ST-26023351-DDA3,3
62180,ST-79766938-SSW6,6
62181,ST-46556534-LSO23,23
62182,ST-11813068-EBT22,22
62183,ST-16093962-JJS10,10
62184,ST-22256831-RAL23,23
62185,ST-16737973-FNG7,7
62186,ST-96357796-GDO18,18
62187,ST-99475406-MJC21,21
62188,ST-58966566-MMW12,12
62189,ST-94631076-CRD2,2
62190,ST-43002915-KJB1,1
62191,ST-61922198-MJD15,15
62192,ST-54933134-DMJ17,17
62193,ST-14643134-MMR16,16
62194,ST-81538475-CBK9,9
62195,ST-68018403-MAR8,8
62196,ST-17499828-BRH4,4
62197,ST-97438476-GTM14,14
62198,ST-46808049-BSW17,17
62199,ST-19078364-JDO1,1
62200,ST-77240229-MPT11,11
62201,ST-15609106-MJB13,13
62202,ST-21288517-BNT4,4
62203,ST-31347748-NKC1,1
62204,ST-72635444-EBH21,21
62205,ST-58143673-VJH7,7
62206,ST-95512310-EAS17,17
62207,ST-60632597-SAB9,9
62208,ST-28356379-MAO17,17
62209,ST-49888075-ZJS7,7
62210,ST-27969027-ABS10,10
62211,ST-42977759-WCR3,3
62212,ST-94170956-SSN17,17
62213,ST-88121594-RVD1,1
62214,ST-27521169-BSP21,21
62215,ST-74478702-KJM1,1
62216,ST-12546655-STI14,14
62217,ST-85851077-BAK24,24
62218,ST-64818565-LKG13,13
62219,ST-59217442-SDP4,4
62220,ST-28105190-DNM23,23
62221,ST-10521102-KAF5,5
62222,ST-73219488-LAT20,20
62223,ST-18349129-CZR13,13
62224,ST-26608789-TKP8,8
62225,ST-35820774-TAR16,16
62226,ST-97224795-SKM23,23
62227,ST-68641841-JFB12,12
62228,ST-11294632-CJS8,8
62229,ST-65304174-TRR21,21
62230,ST-57996644-MHM15,15
62231,ST-45608327-SGK14,14
62232,ST-73428006-JMS6,6
62233,ST-75301867-EMH13,13
62234,ST-39350020-AWC16,16
62235,ST-34765723-LAK6,6
62236,ST-32967113-MEF4,4
62237,ST-85832123-DJP4,4
62238,ST-51313909-KKP6,6
62239,ST-83332596-ABT8,8
62240,ST-97468012-MMG8,8
62241,ST-35512387-CCL22,22
62242,ST-61748625-BEP5,5
62243,ST-56242355-SJM2,2
62244,ST-55510385-MMH17,17
62245,ST-43364305-GRR20,20
62246,ST-71552549-ARK6,6
62247,ST-49255461-ABM1,1
62248,ST-32705671-RGJ21,21
62249,ST-66324739-DBH8,8
62250,ST-31939354-DSH19,19
62251,ST-27915803-MKK22,22
62252,ST-96096842-AHS20,20
62253,ST-17462482-GCR14,14
62254,ST-16665638-DMJ22,22
62255,ST-60124730-KTG2,2
62256,ST-61154574-DTD6,6
62257,ST-13454372-KBB1,1
62258,ST-19471648-CKS20,20
62259,ST-98227948-JPF12,12
62260,ST-69605882-ERR4,4
62261,ST-66288352-LAA5,5
62262,ST-18952238-SJW23,23
62263,ST-23142263-KJM12,12
62264,ST-18155921-SVM20,20
62265,ST-66564053-DSS1,1
62266,ST-70244273-MRB16,16
62267,ST-13869287-KRG6,6
62268,ST-21349886-CNG19,19
62269,ST-55682861-KJB2,2
62270,ST-53861100-DGL1,1
62271,ST-51820698-MLT5,5
62272,ST-59426171-TSJ2,2
62273,ST-41212094-DJW8,8
62274,ST-50286637-EDC24,24
62275,ST-62145965-JRC19,19
62276,ST-43263806-KCA7,7
62277,ST-95693206-GTP5,5
62278,ST-85332799-DAS15,15
62279,ST-88762508-BCB8,8
62280,ST-35207537-KYW4,4
62281,ST-58575764-RSG24,24
62282,ST-61801897-ATT4,4
62283,ST-81647164-JLS21,21
62284,ST-59169972-CPO12,12
62285,ST-98536897-TJB6,6
62286,ST-49637935-ABJ1,1
62287,ST-91583460-RRR4,4
62288,ST-28742972-JRG6,6
62289,ST-64204500-TNA16,16
62290,ST-35063474-HVW1,1
62291,ST-70772852-KJR4,4
62292,ST-20257889-MPB9,9
62293,ST-38382538-BSA24,24
62294,ST-23285545-DKE21,21
62295,ST-13589750-JDG22,22
62296,ST-40713618-DWH2,2
62297,ST-50617407-JJP23,23
62298,ST-85357646-SAH2,2
62299,ST-91019741-TEW14,14
62300,ST-66889930-TTB3,3
62301,ST-44486674-CKG9,9
62302,ST-46850286-RJP13,13
62303,ST-78219443-TRH16,16
62304,ST-81617304-PAM9,9
62305,ST-62543551-TSI18,18
62306,ST-56677997-NMB8,8
62307,ST-64856111-TJL20,20
62308,ST-94169229-KAJ20,20
62309,ST-92171408-JSJ20,20
62310,ST-47643196-MJC2,2
62311,ST-92350986-CKH17,17
62312,ST-57324701-AJH6,6
62313,ST-40083346-CWT22,22
62314,ST-58900941-MBB6,6
62315,ST-51991657-SKS24,24
62316,ST-37526683-AES14,14
62317,ST-94538494-MRM11,11
62318,ST-80782433-BCP16,16
62319,ST-46525937-BMD8,8
62320,ST-10800229-AKM19,19
62321,ST-19118170-CSK13,13
62322,ST-86396410-CJA17,17
62323,ST-12027275-MGJ8,8
62324,ST-59092772-LLP6,6
62325,ST-36879594-RJS5,5
62326,ST-23276916-DJG13,13
62327,ST-45198733-BSB19,19
62328,ST-48406105-EMJ7,7
62329,ST-13644969-MPB5,5
62330,ST-32038206-LAS3,3
62331,ST-36982613-RGF23,23
62332,ST-37724914-GSG13,13
62333,ST-88472889-TRF4,4
62334,ST-85477744-JAS5,5
62335,ST-40647098-STQ6,6
62336,ST-63227304-KDM23,23
62337,ST-96022747-AFH9,9
62338,ST-30676949-RZA22,22
62339,ST-47848098-PMH22,22
62340,ST-16982160-AMB4,4
62341,ST-59358379-EDR21,21
62342,ST-57887126-JKF14,14
62343,ST-80530808-MSL23,23
62344,ST-61500559-BBP18,18
62345,ST-88855213-GJJ11,11
62346,ST-74463005-DDW16,16
62347,ST-30014078-DJB15,15
62348,ST-75793239-SRA4,4
62349,ST-64700829-DNP5,5
62350,ST-40477699-DVG4,4
62351,ST-94594345-YCZ1,1
62352,ST-87427394-GKG19,19
62353,ST-62047763-BJA3,3
62354,ST-13281555-JJF22,22
62355,ST-74163582-BTB5,5
62356,ST-20748018-MJL20,20
62357,ST-14888025-AMR15,15
62358,ST-78543850-CMH21,21
62359,ST-17232093-PJB17,17
62360,ST-56498322-WMC23,23
62361,ST-58024741-AJC12,12
62362,ST-61693006-JLG22,22
62363,ST-29072413-MMW19,19
62364,ST-92006273-MCC17,17
62365,ST-22675068-MKL5,5
62366,ST-26217764-DMK2,2
62367,ST-52024177-CKR19,19
62368,ST-14506385-GDH5,5
62369,ST-38222935-CJC7,7
62370,ST-28575147-MRB2,2
62371,ST-91585499-AMM10,10
62372,ST-73541038-RDM24,24
62373,ST-55617394-VAY10,10
62374,ST-40155818-JDJ19,19
62375,ST-90442526-KMR6,6
62376,ST-16323973-TWP23,23
62377,ST-23064814-DEM14,14
62378,ST-75398868-CKM18,18
62379,ST-26576673-RAH16,16
62380,ST-44316375-KNM7,7
62381,ST-71152535-JGT12,12
62382,ST-44229087-BSW8,8
62383,ST-24308286-TCP16,16
62384,ST-49196787-TPW19,19
62385,ST-59419395-DLF20,20
62386,ST-29867305-KSB11,11
62387,ST-34432209-BJW13,13
62388,ST-81505020-CLH3,3
62389,ST-22187387-JDW15,15
62390,ST-75875389-BRB22,22
62391,ST-16279317-JCW1,1
62392,ST-73586546-SRH12,12
62393,ST-84627533-DAK1,1
